,MMM-YY,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Joining Designation,Designation,Total Business Value,Quarterly Rating,Attrtion,WorkingDays
1496,2017-01-01,1755,29,Male,C2,Bachelor,37995,2016-11-12,2017-01-19,2,2,0.0,1.0,True,68
1497,2017-10-01,1756,42,Female,C13,Bachelor,51016,2014-11-13,2017-10-03,2,3,507514.0909090909,2.090909090909091,True,1055
1498,2017-05-01,1757,35,Female,C3,Bachelor,31500,2017-03-11,2017-05-19,1,1,161856.66666666666,1.3333333333333333,True,69
1499,2017-05-01,1758,40,Male,C27,Master,67685,2016-12-30,2017-05-01,3,3,0.0,1.0,False,122
1500,2016-01-01,1759,31,Male,C28,Master,22738,2015-08-18,2016-01-11,1,1,0.0,1.0,True,146
1501,2017-02-01,1760,31,Male,C4,Bachelor,30996,2015-12-02,2017-02-17,1,1,54933.75,1.0,True,443
1502,2016-10-01,1761,39,Male,C20,Master,149354,2013-02-18,2016-10-19,5,5,0.0,1.0,True,1339
1503,2017-01-01,1763,22,Female,C12,College,33042,2016-11-30,2017-01-21,1,1,0.0,1.0,True,52
1504,2017-12-01,1764,39,Male,C7,Master,76804,2017-08-03,2017-12-01,3,3,39212.0,1.0,False,120
1505,2017-12-01,1766,32,Male,C20,Bachelor,23221,2017-10-24,2017-12-01,3,3,0.0,1.0,False,38
1506,2017-02-01,1769,33,Male,C2,Master,45609,2015-07-08,2017-02-17,1,1,78327.5,1.0,True,590
1507,2017-12-01,1770,38,Female,C4,Master,92440,2013-05-02,2017-12-01,1,4,1404568.3333333333,2.75,False,1674
1508,2017-06-01,1771,34,Female,C15,College,40685,2017-03-01,2017-06-16,2,2,0.0,1.0,True,107
1509,2016-05-01,1773,27,Female,C11,Master,81385,2015-05-18,2016-05-16,1,2,128564.0,1.0,True,364
1510,2017-12-01,1774,35,Male,C23,Master,83242,2017-06-19,2017-11-28,2,2,80700.0,1.0,True,162
1511,2017-12-01,1775,37,Female,C18,Bachelor,85332,2017-10-30,2017-12-01,3,3,0.0,1.0,False,32
1512,2017-12-01,1776,37,Male,C11,Master,73566,2017-07-25,2017-12-01,2,2,1457263.3333333333,4.0,False,129
1513,2016-11-01,1778,29,Male,C3,Master,47980,2015-06-15,2016-11-26,2,2,348622.7272727273,1.8181818181818181,True,530
1514,2017-10-01,1779,28,Male,C3,College,59205,2017-07-04,2017-10-12,1,1,157550.0,1.75,True,100
1515,2017-06-01,1781,39,Male,C25,Master,91064,2017-02-06,2017-06-14,3,3,37590.0,1.0,True,128
1516,2017-12-01,1782,40,Female,C18,Bachelor,101227,2012-11-12,2017-12-01,1,3,686820.4166666666,2.625,False,1845
1517,2017-12-01,1783,45,Male,C14,College,54718,2015-07-31,2017-12-01,1,3,1432275.8333333333,3.75,False,854
1518,2016-09-01,1784,30,Female,C23,Master,58671,2013-11-25,2016-09-22,1,2,287916.6666666667,1.6666666666666667,True,1032
1519,2017-09-01,1785,31,Male,C27,Bachelor,67067,2017-07-31,2017-09-18,3,3,0.0,1.0,True,49
1520,2016-03-01,1786,24,Male,C9,Bachelor,63577,2015-09-23,2016-02-27,1,1,297803.3333333333,2.0,True,157
1521,2017-02-01,1788,32,Female,C4,Bachelor,49696,2016-12-05,2017-02-14,2,2,0.0,1.0,True,71
1522,2016-10-01,1789,31,Male,C25,Bachelor,22875,2016-07-04,2016-10-07,1,1,0.0,1.0,True,95
1523,2017-12-01,1791,41,Male,C29,Bachelor,54377,2017-11-17,2017-12-01,2,2,0.0,1.0,False,14
1524,2016-03-01,1792,39,Male,C26,College,61613,2015-07-17,2016-03-02,3,3,780963.3333333334,2.0,True,229
1525,2017-12-01,1793,28,Female,C24,Master,48734,2017-05-17,2017-12-01,2,2,355360.0,2.125,False,198
1526,2016-05-01,1795,29,Male,C14,Bachelor,60764,2015-01-22,2016-05-24,2,3,23464.0,1.0,True,488
1527,2017-06-01,1796,38,Male,C6,Master,62204,2016-10-08,2017-06-07,2,2,32327.777777777777,1.0,True,242
1528,2017-06-01,1797,25,Male,C8,Bachelor,45526,2016-12-15,2017-06-17,1,1,109838.57142857143,1.0,True,184
1529,2017-03-01,1800,32,Male,C3,Bachelor,35542,2016-10-08,2017-03-13,2,2,51128.333333333336,1.0,True,156
1530,2017-12-01,1801,26,Female,C16,Bachelor,57714,2017-05-30,2017-12-01,1,1,302805.0,2.0,False,185
1531,2017-12-01,1802,25,Male,C18,Master,26520,2017-11-06,2017-12-01,2,2,0.0,1.0,False,25
1532,2016-07-01,1803,34,Male,C3,Master,52914,2015-05-09,2016-07-20,1,1,-197932.85714285713,1.0,True,438
1533,2017-12-01,1804,31,Male,C15,Master,86813,2017-10-04,2017-12-01,3,3,100276.66666666667,1.0,False,58
1534,2017-12-01,1805,40,Male,C19,College,59636,2017-05-29,2017-12-01,3,3,369948.5714285714,1.8571428571428572,False,186
1535,2017-12-01,1807,29,Male,C2,Bachelor,16581,2017-09-19,2017-12-01,1,1,85265.0,1.0,False,73
1536,2016-12-01,1808,52,Male,C6,Bachelor,65754,2015-09-09,2016-12-10,3,3,588965.0,2.0,True,458
1537,2016-09-01,1809,38,Male,C22,Bachelor,75835,2016-06-15,2016-09-26,2,4,50000.0,1.0,True,103
1538,2016-08-01,1810,36,Male,C13,College,90743,2015-10-05,2016-08-04,1,3,1341958.75,2.125,True,304
1539,2017-12-01,1811,37,Male,C9,Master,66631,2014-06-30,2017-12-01,1,2,751150.8333333334,2.75,False,1250
1540,2017-12-01,1812,35,Female,C23,College,51267,2017-12-13,2017-12-01,3,3,0.0,1.0,False,-12
1541,2016-10-01,1813,44,Male,C14,Master,88204,2016-07-12,2016-10-04,4,4,469132.5,1.75,True,84
1542,2017-02-01,1814,27,Female,C4,College,125011,2013-01-28,2017-02-10,1,4,1112207.142857143,2.2857142857142856,True,1474
1543,2017-12-01,1815,32,Male,C3,Bachelor,44108,2017-09-14,2017-12-01,2,2,184940.0,1.75,False,78
1544,2016-02-01,1816,27,Female,C7,College,53920,2015-10-19,2016-02-26,1,1,50945.0,1.0,True,130
1545,2017-12-01,1817,41,Female,C8,Bachelor,64154,2012-07-26,2017-12-01,1,3,862595.0,3.0416666666666665,False,1954
1546,2017-07-01,1818,30,Male,C25,Master,25579,2017-05-15,2017-07-14,2,2,0.0,1.0,True,60
1547,2017-12-01,1819,23,Male,C16,Bachelor,30342,2017-08-29,2017-12-11,1,1,67505.0,1.0,True,104
1548,2016-01-01,1820,37,Female,C20,Bachelor,57083,2015-12-10,2016-01-26,2,2,0.0,1.0,True,47
1549,2016-09-01,1823,44,Male,C25,College,46309,2015-08-05,2016-09-22,2,2,232762.22222222222,1.6666666666666667,True,414
1550,2016-06-01,1824,22,Male,C26,College,27023,2015-09-23,2016-06-03,1,1,309436.6666666667,2.0,True,254
1551,2016-03-01,1825,51,Male,C13,College,11943,2015-05-30,2016-03-25,1,1,131800.0,1.0,True,300
1552,2017-07-01,1826,32,Male,C7,Bachelor,145483,2016-07-01,2017-07-13,3,3,376852.3076923077,1.6923076923076923,True,377
1553,2017-12-01,1828,34,Male,C16,College,46866,2017-09-06,2017-12-01,3,3,328712.5,1.75,False,86
1554,2016-05-01,1829,32,Female,C2,Bachelor,53181,2015-12-02,2016-05-04,1,1,0.0,1.0,True,154
1555,2017-12-01,1830,33,Male,C6,College,30044,2017-01-30,2017-12-01,1,1,503862.7272727273,2.5454545454545454,False,305
1556,2017-12-01,1831,38,Male,C5,Bachelor,42960,2017-07-13,2017-12-01,3,3,106220.0,1.0,False,141
1557,2016-07-01,1832,41,Male,C4,Master,136307,2015-06-05,2016-07-27,5,5,14338.57142857143,1.0,True,418
1558,2016-07-01,1834,39,Male,C17,College,39994,2016-06-29,2016-07-12,2,2,0.0,1.0,True,13
1559,2016-07-01,1835,28,Male,C1,Master,42507,2015-05-07,2016-07-18,1,2,219097.14285714287,1.4285714285714286,True,438
1560,2017-12-01,1836,34,Female,C20,College,48546,2017-05-22,2017-12-01,2,2,323860.0,1.75,False,193
1561,2017-12-01,1837,30,Male,C15,College,80368,2017-06-19,2017-12-01,2,2,595580.0,2.2857142857142856,False,165
1562,2016-02-01,1838,28,Female,C7,Master,22095,2015-09-14,2016-02-01,1,1,50990.0,1.0,True,140
1563,2017-12-01,1839,38,Male,C2,College,15861,2017-10-27,2017-12-01,1,1,0.0,1.0,False,35
1564,2017-12-01,1840,31,Female,C6,Bachelor,38183,2014-11-21,2017-12-01,1,3,876227.9166666666,2.8333333333333335,False,1106
1565,2017-12-01,1841,33,Male,C24,College,123565,2011-09-02,2017-12-01,1,3,1365273.3333333333,3.0,False,2282
1566,2017-08-01,1842,28,Female,C23,College,68837,2017-06-29,2017-07-29,2,2,0.0,1.0,True,30
1567,2017-06-01,1843,35,Male,C6,College,113857,2017-02-11,2017-06-19,3,3,30070.0,1.0,True,128
1568,2016-03-01,1844,42,Female,C1,Bachelor,17476,2015-12-21,2016-03-09,1,1,34656.666666666664,1.0,True,79
1569,2016-07-01,1845,30,Male,C9,Master,45811,2015-05-20,2016-07-13,1,2,329377.14285714284,1.8571428571428572,True,420
1570,2017-10-01,1846,39,Female,C3,Bachelor,41504,2017-06-26,2017-09-28,2,2,0.0,1.0,True,94
1571,2016-09-01,1847,33,Female,C24,Bachelor,26160,2015-05-12,2016-09-22,1,1,186907.77777777778,1.6666666666666667,True,499
1572,2017-01-01,1848,28,Male,C13,Master,40671,2016-11-04,2017-01-07,1,1,0.0,1.0,True,64
1573,2017-08-01,1849,33,Male,C6,Master,53062,2015-01-22,2017-07-29,1,2,710426.5,2.5,True,919
1574,2017-11-01,1850,34,Female,C20,Master,80779,2017-05-05,2017-11-20,2,2,240631.42857142858,1.7142857142857142,True,199
1575,2016-04-01,1851,41,Female,C21,College,54180,2015-11-18,2016-03-31,2,2,72707.5,1.0,True,134
1576,2017-12-01,1852,55,Male,C3,Bachelor,76029,2015-06-15,2017-12-01,1,3,1209845.0,3.3333333333333335,False,900
1577,2016-09-01,1853,27,Male,C29,Master,140833,2012-08-09,2016-09-09,1,4,1290493.3333333333,2.0,True,1492
1578,2016-12-01,1854,44,Male,C21,College,53355,2012-07-19,2016-12-21,1,2,331675.8333333333,2.0,True,1616
1579,2017-01-01,1855,30,Male,C17,Master,54971,2016-12-02,2017-01-05,2,2,0.0,1.0,True,34
1580,2016-09-01,1856,50,Female,C1,Bachelor,59431,2014-12-02,2016-09-12,1,4,2261276.6666666665,3.0,True,650
1581,2017-12-01,1858,27,Female,C28,Master,48860,2016-06-29,2017-12-01,1,1,1489892.2222222222,3.1666666666666665,False,520
1582,2017-12-01,1859,35,Male,C22,College,37209,2014-12-15,2017-12-01,1,1,715005.4166666666,3.25,False,1082
1583,2017-08-01,1860,35,Male,C14,Bachelor,37704,2016-12-01,2017-07-29,2,2,26093.333333333332,1.0,True,240
1584,2016-01-01,1861,39,Male,C16,College,41796,2015-05-07,2016-01-28,1,1,0.0,1.0,True,266
1585,2016-05-01,1862,44,Female,C25,College,55815,2016-01-14,2016-04-30,2,2,160142.0,1.0,True,107
1586,2017-11-01,1863,29,Male,C27,Bachelor,78511,2017-08-09,2017-11-16,2,2,0.0,1.0,True,99
1587,2017-12-01,1864,34,Female,C29,Bachelor,85688,2011-08-11,2017-12-01,1,3,1214457.9166666667,3.375,False,2304
1588,2016-08-01,1865,41,Male,C11,Master,51764,2015-11-30,2016-08-01,2,2,392911.25,1.75,True,245
1589,2017-06-01,1866,33,Male,C12,Bachelor,38416,2016-12-10,2017-06-05,1,1,67642.85714285714,1.0,True,177
1590,2016-06-01,1867,26,Female,C20,Master,90560,2014-02-05,2016-06-07,1,3,308333.3333333333,1.0,True,853
1591,2016-09-01,1868,43,Female,C27,College,78444,2013-03-27,2016-08-29,1,3,261961.11111111112,1.0,True,1251
1592,2017-12-01,1869,33,Female,C21,Bachelor,127737,2017-01-04,2017-12-01,3,3,362233.3333333333,2.0,False,331
1593,2017-12-01,1871,29,Male,C5,College,42573,2017-07-31,2017-12-01,2,2,491622.0,2.4,False,123
1594,2017-08-01,1872,36,Female,C12,College,63739,2017-03-27,2017-07-29,3,3,0.0,1.0,True,124
1595,2017-12-01,1873,33,Female,C8,College,53926,2017-10-02,2017-12-01,2,2,0.0,1.0,False,60
1596,2017-12-01,1874,38,Male,C26,Bachelor,55601,2015-05-09,2017-12-01,2,2,727288.3333333334,2.5,False,937
1597,2017-12-01,1875,45,Female,C2,Master,74090,2013-01-21,2017-12-01,1,3,1129154.5833333333,2.75,False,1775
1598,2016-05-01,1876,38,Male,C15,Bachelor,18948,2015-05-02,2016-05-06,1,1,127616.0,1.0,True,370
1599,2017-10-01,1877,40,Female,C26,College,126742,2016-04-29,2017-09-28,1,5,2918120.0,3.3333333333333335,True,517
1600,2017-06-01,1878,30,Female,C6,College,43578,2015-12-10,2017-06-02,2,2,310433.3333333333,1.8333333333333333,True,540
1601,2016-11-01,1879,46,Male,C21,Bachelor,77647,2014-11-01,2016-10-31,3,3,389134.54545454547,1.2727272727272727,True,730
1602,2017-12-01,1880,33,Female,C14,College,66854,2017-12-11,2017-12-01,2,2,0.0,1.0,False,-10
1603,2017-06-01,1882,33,Male,C17,Bachelor,52471,2016-11-18,2017-06-27,3,3,556728.75,1.75,True,221
1604,2017-03-01,1883,34,Female,C12,College,53123,2016-12-28,2017-03-08,3,3,49270.0,1.0,True,70
1605,2017-12-01,1884,30,Male,C24,Bachelor,44443,2017-05-29,2017-12-01,1,1,172260.0,1.8571428571428572,False,186
1606,2016-10-01,1886,30,Male,C16,Bachelor,18192,2015-07-13,2016-10-04,1,1,289570.0,1.6,True,449
1607,2016-03-01,1887,33,Male,C20,Bachelor,27895,2014-02-07,2016-03-09,1,2,157096.66666666666,1.0,True,761
1608,2017-12-01,1888,27,Female,C20,College,41255,2017-02-04,2017-12-01,2,2,366410.0,2.0,False,300
1609,2017-06-01,1889,30,Female,C10,College,39830,2017-02-01,2017-06-20,2,2,0.0,1.0,True,139
1610,2016-09-01,1890,32,Female,C14,Bachelor,79599,2016-07-22,2016-09-06,3,3,0.0,1.0,True,46
1611,2016-01-01,1891,33,Female,C27,Bachelor,79239,2015-11-06,2016-01-04,3,3,0.0,1.0,True,59
1612,2017-12-01,1892,44,Male,C19,Master,67732,2012-07-19,2017-12-01,1,2,871597.0833333334,3.125,False,1961
1613,2017-02-01,1893,39,Male,C26,Bachelor,132819,2014-01-20,2017-02-01,5,5,119690.71428571429,1.2142857142857142,False,1108
1614,2017-02-01,1894,33,Female,C7,Master,51264,2017-02-09,2017-02-01,3,3,0.0,1.0,False,-8
1615,2017-08-01,1895,26,Male,C28,Master,33721,2017-06-24,2017-07-29,1,1,0.0,1.0,True,35
1616,2016-01-01,1896,41,Female,C15,College,71593,2015-12-07,2016-01-28,2,2,0.0,1.0,True,52
1617,2017-01-01,1897,33,Male,C16,Master,123750,2016-04-07,2017-01-16,2,4,659492.0,1.9,True,284
1618,2016-11-01,1898,37,Male,C16,College,36230,2016-08-31,2016-11-08,3,3,0.0,1.0,True,69
1619,2016-03-01,1899,30,Male,C15,Master,57581,2014-11-26,2016-03-17,1,1,73680.0,1.0,True,477
1620,2017-06-01,1900,30,Male,C13,College,24538,2016-11-17,2017-06-02,1,1,551727.5,1.75,True,197
1621,2016-09-01,1901,28,Male,C11,Master,96265,2016-07-11,2016-09-20,3,3,0.0,1.0,True,71
1622,2017-09-01,1902,35,Female,C9,College,39246,2017-08-07,2017-08-29,2,2,0.0,1.0,True,22
1623,2016-09-01,1904,27,Male,C14,College,29148,2013-06-03,2016-09-22,2,2,136513.33333333334,1.3333333333333333,True,1207
1624,2017-10-01,1905,29,Male,C5,Master,68418,2017-08-04,2017-10-09,3,3,71020.0,1.0,True,66
1625,2016-09-01,1906,34,Male,C23,Bachelor,76092,2015-02-19,2016-09-27,2,3,807286.6666666666,2.0,True,586
1626,2017-11-01,1908,27,Female,C8,College,29660,2017-08-15,2017-10-31,2,2,0.0,1.0,True,77
1627,2017-05-01,1909,31,Female,C21,Master,36661,2016-11-03,2017-05-20,3,3,372190.0,1.7142857142857142,True,198
1628,2017-09-01,1911,41,Female,C15,Master,96143,2016-11-02,2017-09-15,3,3,349334.54545454547,1.8181818181818181,True,317
1629,2016-07-01,1912,25,Female,C1,College,74589,2012-07-16,2016-07-12,1,3,291204.28571428574,1.4285714285714286,True,1457
1630,2016-04-01,1913,34,Male,C26,College,32285,2014-12-08,2016-03-29,2,2,269565.0,1.0,True,477
1631,2017-12-01,1914,32,Male,C3,Master,48010,2017-05-24,2017-12-01,1,1,255333.75,1.75,False,191
1632,2016-05-01,1916,37,Female,C16,Master,34619,2015-05-18,2016-05-17,1,1,190366.0,1.6,True,365
1633,2016-10-01,1917,31,Male,C4,Master,27867,2015-06-18,2016-10-06,1,1,533939.0,2.5,True,476
1634,2017-12-01,1918,31,Female,C21,College,73070,2014-08-14,2017-12-01,1,3,1073208.75,3.2916666666666665,False,1205
1635,2017-02-01,1919,33,Male,C21,Master,41169,2016-09-28,2017-02-17,3,3,0.0,1.0,True,142
1636,2017-03-01,1922,27,Male,C20,Bachelor,25605,2016-10-31,2017-03-14,2,2,0.0,1.0,True,134
1637,2017-12-01,1924,31,Female,C10,Bachelor,73534,2015-02-12,2017-12-01,2,2,567772.9166666666,2.625,False,1023
1638,2017-12-01,1925,27,Male,C4,Bachelor,63402,2017-12-15,2017-12-01,2,2,0.0,1.0,False,-14
1639,2016-05-01,1926,30,Male,C26,Master,29575,2015-01-22,2016-05-04,1,1,145764.0,1.0,True,468
1640,2016-10-01,1927,42,Male,C20,College,32043,2014-12-11,2016-10-11,1,3,270958.0,1.3,True,670
1641,2017-05-01,1928,29,Male,C13,Bachelor,69939,2016-11-29,2017-05-01,3,3,80835.0,1.0,True,153
1642,2017-12-01,1929,31,Male,C9,Master,66923,2016-12-30,2017-12-01,2,2,348691.6666666667,2.0,False,336
1643,2016-10-01,1930,37,Male,C29,Bachelor,67317,2013-11-28,2016-10-03,1,2,106195.0,1.0,True,1040
1644,2016-05-01,1932,28,Female,C7,Bachelor,63898,2015-05-21,2016-05-24,2,2,83620.0,1.0,True,369
1645,2016-02-01,1933,32,Female,C24,College,40086,2015-10-20,2016-02-18,1,1,0.0,1.0,True,121
1646,2016-09-01,1934,26,Male,C7,Master,52518,2016-08-29,2016-09-27,2,2,0.0,1.0,True,29
1647,2016-06-01,1935,32,Male,C8,College,60214,2015-11-09,2016-06-07,1,1,208423.33333333334,2.0,True,211
1648,2017-12-01,1936,26,Male,C22,Bachelor,25818,2015-09-04,2017-12-01,1,1,691072.9166666666,2.75,False,819
1649,2017-07-01,1937,27,Male,C28,Bachelor,78057,2016-10-06,2017-07-13,3,3,382540.0,1.6,True,280
1650,2017-09-01,1938,36,Male,C15,Master,83455,2017-01-30,2017-09-08,3,3,236018.75,1.75,True,221
1651,2016-08-01,1939,28,Female,C1,Master,55315,2014-11-14,2016-08-01,1,2,187526.25,1.375,True,626
1652,2017-08-01,1941,28,Female,C7,Master,58533,2017-04-07,2017-07-29,2,2,246350.0,1.8,True,113
1653,2017-02-01,1942,36,Female,C27,Bachelor,61994,2016-09-15,2017-02-11,2,2,110645.0,1.0,True,149
1654,2016-09-01,1944,46,Female,C11,Bachelor,19072,2015-03-12,2016-09-22,1,1,137911.11111111112,1.3333333333333333,True,560
1655,2016-11-01,1947,32,Female,C27,College,41973,2016-07-06,2016-11-21,2,2,40000.0,1.0,True,138
1656,2017-12-01,1948,27,Male,C3,Bachelor,29520,2017-09-21,2017-12-20,1,1,0.0,1.0,True,90
1657,2017-11-01,1949,31,Female,C3,Bachelor,88909,2016-10-29,2017-11-21,3,3,246462.3076923077,1.2307692307692308,True,388
1658,2017-01-01,1950,26,Female,C3,College,28506,2017-01-10,2017-01-17,2,2,0.0,1.0,True,7
1659,2016-07-01,1951,30,Male,C29,College,44512,2016-05-30,2016-07-08,3,3,0.0,1.0,True,39
1660,2017-04-01,1952,28,Male,C10,Master,34020,2014-07-08,2017-04-27,1,1,218776.875,1.75,True,1024
1661,2017-05-01,1954,31,Male,C9,College,49213,2016-10-07,2017-05-19,1,1,172807.5,1.375,True,224
1662,2017-12-01,1955,29,Male,C3,Bachelor,79676,2017-12-11,2017-12-01,3,3,0.0,1.0,False,-10
1663,2017-12-01,1956,36,Male,C14,Bachelor,77645,2017-07-17,2017-12-01,3,3,79038.33333333333,1.0,False,137
1664,2017-12-01,1957,38,Female,C21,College,25678,2012-09-06,2017-12-01,1,2,558145.8333333334,2.5,False,1912
1665,2017-12-01,1958,28,Female,C25,College,32250,2016-11-30,2017-12-01,1,1,187354.61538461538,1.2307692307692308,False,366
1666,2017-02-01,1959,36,Male,C26,Master,40099,2015-06-19,2017-02-20,1,1,429020.0,2.4285714285714284,True,612
1667,2017-05-01,1960,30,Female,C1,College,59169,2017-02-10,2017-05-05,2,2,0.0,1.0,True,84
1668,2017-12-01,1962,29,Male,C15,Master,59078,2017-07-31,2017-12-01,3,3,190546.0,1.6,False,123
1669,2017-09-01,1963,32,Male,C11,College,46860,2017-07-17,2017-09-08,2,2,0.0,1.0,True,53
1670,2017-12-01,1965,36,Male,C19,Bachelor,40118,2017-09-28,2017-12-01,3,3,394523.3333333333,2.0,False,64
1671,2016-04-01,1967,41,Male,C29,College,28059,2015-06-18,2016-04-04,1,1,93805.0,1.0,True,291
1672,2017-12-01,1968,40,Male,C15,Bachelor,55836,2015-07-13,2017-12-01,1,1,697813.3333333334,2.875,False,872
1673,2016-05-01,1970,24,Male,C20,Bachelor,40996,2015-12-21,2016-05-04,2,2,159702.0,1.0,True,135
1674,2017-12-01,1971,25,Male,C16,College,45593,2017-12-20,2017-12-01,2,2,0.0,1.0,False,-19
1675,2017-12-01,1972,29,Female,C18,College,44137,2017-02-01,2017-12-01,1,1,302783.63636363635,1.8181818181818181,False,303
1676,2016-03-01,1973,36,Male,C14,Bachelor,52011,2015-11-30,2016-02-29,1,1,77960.0,1.0,True,91
1677,2017-02-01,1975,36,Female,C2,Bachelor,21043,2016-06-20,2017-01-30,1,1,373081.1111111111,2.3333333333333335,True,224
1678,2016-01-01,1976,31,Female,C20,Master,51181,2015-07-31,2016-01-23,2,2,0.0,1.0,True,176
1679,2017-12-01,1977,36,Female,C8,College,26145,2016-09-17,2017-12-01,1,1,451741.875,2.3125,False,440
1680,2016-01-01,1978,41,Male,C17,College,12553,2015-12-09,2016-01-19,1,1,0.0,1.0,True,41
1681,2016-02-01,1979,33,Male,C25,Bachelor,18642,2015-09-12,2016-02-03,1,1,0.0,1.0,True,144
1682,2017-12-01,1980,36,Male,C29,College,42383,2017-05-05,2017-12-01,3,3,112426.25,1.0,False,210
1683,2017-12-01,1981,39,Female,C27,Master,60415,2017-08-18,2017-12-01,2,2,426216.0,2.2,False,105
1684,2017-12-01,1982,34,Female,C1,Bachelor,81936,2016-11-05,2017-12-01,2,2,493374.28571428574,2.0714285714285716,False,391
1685,2016-09-01,1983,49,Female,C23,Master,76531,2015-07-02,2016-09-22,1,2,266210.0,1.3333333333333333,True,448
1686,2017-02-01,1984,35,Male,C7,Bachelor,56702,2016-11-07,2017-01-30,2,2,45420.0,1.0,True,84
1687,2016-11-01,1987,25,Male,C4,Master,67394,2015-10-21,2016-11-14,2,2,275810.9090909091,1.5454545454545454,True,390
1688,2016-12-01,1988,39,Male,C24,College,72499,2016-06-13,2016-12-21,3,3,0.0,1.0,True,191
1689,2017-12-01,1989,37,Male,C7,Master,76388,2017-01-25,2017-12-01,3,3,386946.6666666667,1.75,False,310
1690,2016-05-01,1990,22,Male,C28,College,48097,2015-05-04,2016-05-20,1,1,624320.0,2.6,True,382
1691,2016-11-01,1991,30,Male,C20,Master,76425,2016-06-29,2016-10-29,2,2,223800.0,1.6,True,122
1692,2016-05-01,1992,35,Female,C26,Master,28498,2015-12-26,2016-05-02,1,1,275136.0,2.0,True,128
1693,2017-04-01,1993,32,Male,C21,College,74953,2017-03-11,2017-04-19,2,2,0.0,1.0,True,39
1694,2017-12-01,1994,37,Male,C10,Bachelor,46345,2017-07-10,2017-12-06,3,3,0.0,1.0,True,149
1695,2016-03-01,1995,34,Male,C5,College,54291,2016-01-06,2016-03-21,1,1,29066.666666666668,1.0,True,75
1696,2016-07-01,1996,37,Male,C13,Bachelor,48436,2015-05-23,2016-06-29,1,1,409554.28571428574,2.2857142857142856,True,403
1697,2017-04-01,1997,35,Male,C11,Bachelor,42408,2015-05-19,2017-04-25,1,2,496431.875,2.5,True,707
1698,2017-01-01,1998,36,Male,C15,College,32523,2016-11-07,2017-01-02,2,2,0.0,1.0,True,56
1699,2017-12-01,1999,28,Female,C19,Bachelor,30258,2017-10-30,2017-12-01,1,1,0.0,1.0,False,32
1700,2017-06-01,2000,25,Male,C14,Master,46866,2016-08-24,2017-06-05,1,1,162670.9090909091,1.2727272727272727,True,285
1701,2017-12-01,2001,27,Female,C23,Bachelor,39471,2017-08-07,2017-12-06,1,1,0.0,1.0,True,121
1702,2017-06-01,2002,35,Male,C6,Bachelor,98821,2010-06-18,2017-06-21,2,4,1358995.5555555555,1.8333333333333333,True,2560
1703,2017-12-01,2003,26,Female,C27,Bachelor,54056,2017-09-28,2017-11-28,2,2,0.0,1.0,True,61
1704,2017-03-01,2005,25,Male,C13,Master,58320,2016-11-17,2017-03-18,1,1,88480.0,1.0,True,121
1705,2017-11-01,2007,27,Female,C16,College,85803,2017-06-28,2017-11-15,3,3,98720.0,1.0,True,140
1706,2017-12-01,2008,35,Female,C27,College,30840,2014-12-26,2017-12-01,1,2,1117675.4166666667,3.5,False,1071
1707,2017-03-01,2009,28,Female,C10,College,60796,2016-12-07,2017-03-14,1,1,0.0,1.0,True,97
1708,2017-10-01,2010,32,Male,C25,Bachelor,34692,2016-12-30,2017-10-12,2,2,429329.0,2.2,True,286
1709,2017-12-01,2012,28,Male,C3,Bachelor,70916,2017-01-09,2017-12-01,2,2,491100.0,1.75,False,326
1710,2016-08-01,2013,37,Female,C20,Master,59274,2015-05-15,2016-08-05,1,1,376966.25,2.0,True,448
1711,2017-12-01,2014,31,Female,C8,Master,60967,2017-02-07,2017-12-01,2,2,486564.54545454547,2.5454545454545454,False,297
