MMM-YY,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Joining Designation,Designation,Total Business Value,Quarterly Rating,Attrtion
2017-12-01,1662,43,Female,C1,College,120954,2012-09-20,,1,3,910462.5,2.875,False
2017-03-01,1663,36,Male,C5,Master,59481,2016-11-19,,2,2,0.0,1.0,False
2017-12-01,1664,52,Female,C27,Bachelor,91839,2013-01-28,2017-12-18,1,4,1046749.5833333334,2.0,True
2017-11-01,1665,35,Male,C12,Bachelor,52175,2017-04-26,2017-11-21,2,2,142485.0,1.25,True
2017-12-01,1666,34,Male,C21,Bachelor,42844,2017-07-31,,2,2,584236.0,2.8,False
2016-05-01,1667,42,Male,C29,Bachelor,58534,2016-04-02,2016-05-17,3,3,0.0,1.0,True
2017-12-01,1668,33,Female,C15,College,52635,2016-08-09,,2,2,200957.0588235294,1.3529411764705883,False
2017-12-01,1669,22,Male,C25,College,11068,2016-09-08,2017-11-28,1,1,181478.125,1.1875,True
2017-12-01,1670,34,Female,C1,Bachelor,24875,2015-03-07,,1,1,447258.3333333333,2.5,False
2017-01-01,1671,29,Female,C9,College,62689,2016-12-02,2017-01-06,3,3,0.0,1.0,True
2016-06-01,1672,37,Female,C14,Bachelor,115978,2014-01-06,2016-06-25,4,4,0.0,1.0,True
2016-11-01,1673,52,Female,C14,Master,81784,2015-06-23,2016-11-26,1,2,365140.0,2.090909090909091,True
2017-02-01,1674,34,Female,C1,Master,21627,2016-10-18,2017-02-18,1,1,43802.0,1.0,True
2017-04-01,1675,42,Female,C14,Master,53930,2015-07-13,2017-04-10,1,1,1357359.375,3.625,True
2017-12-01,1676,36,Female,C27,Master,70831,2017-08-02,,2,2,242596.0,1.6,False
2016-02-01,1677,33,Female,C10,Master,123255,2015-01-03,2016-02-19,2,2,2256895.0,4.0,True
2017-12-01,1678,34,Male,C16,College,41305,2014-11-29,,2,2,246329.16666666666,1.75,False
2017-12-01,1679,36,Male,C12,Master,55285,2015-07-27,,1,2,607415.4166666666,2.375,False
2017-08-01,1680,32,Female,C9,Bachelor,65299,2017-01-04,2017-07-29,2,2,377367.5,1.75,True
2016-03-01,1681,29,Male,C18,Master,40325,2015-08-20,2016-03-18,1,1,166666.66666666666,1.0,True
2017-11-01,1682,24,Male,C24,Master,48711,2017-05-29,2017-11-06,2,2,331573.3333333333,1.8333333333333333,True
2017-08-01,1683,40,Female,C9,College,100798,2017-05-01,2017-07-29,3,3,148037.5,1.5,True
2016-09-01,1685,34,Female,C25,Bachelor,56916,2015-08-04,2016-08-29,1,1,375435.55555555556,2.0,True
2017-09-01,1686,34,Male,C15,College,30959,2017-06-09,2017-09-05,1,1,43500.0,1.0,True
2017-08-01,1687,33,Male,C3,Master,45207,2017-02-09,2017-07-29,1,1,87360.0,1.2857142857142858,True
2016-10-01,1688,28,Male,C28,Master,65448,2016-08-22,2016-10-11,2,2,0.0,1.0,True
2016-11-01,1689,36,Female,C3,Master,50809,2016-06-22,2016-11-05,3,3,20620.0,1.0,True
2016-11-01,1690,35,Male,C28,Bachelor,87794,2010-10-09,2016-11-21,2,3,453170.0,1.8181818181818181,True
2016-09-01,1692,34,Male,C3,Master,82666,2016-08-02,2016-09-10,3,3,0.0,1.0,True
2017-05-01,1693,34,Female,C21,Bachelor,48656,2017-01-09,2017-05-10,2,2,359846.0,2.0,True
2017-12-01,1694,29,Male,C15,Bachelor,61789,2013-04-22,,1,2,1086407.5,3.375,False
2017-08-01,1695,34,Male,C2,Master,94933,2017-03-17,2017-07-29,3,3,50421.666666666664,1.0,True
2017-12-01,1696,43,Female,C8,Master,51246,2017-08-29,,2,2,0.0,1.0,False
2017-07-01,1697,27,Female,C14,College,57627,2017-02-03,2017-06-28,1,1,25481.666666666668,1.0,True
2017-12-01,1699,31,Female,C21,College,14166,2017-07-03,2017-12-06,1,1,60000.0,1.0,True
2017-07-01,1701,32,Female,C9,College,17234,2016-12-19,2017-06-28,1,1,122968.75,1.375,True
2016-06-01,1702,39,Male,C3,College,45148,2016-01-11,2016-05-30,2,2,0.0,1.0,True
2016-11-01,1703,27,Female,C2,College,39434,2016-07-28,2016-10-29,1,1,0.0,1.0,True
2017-03-01,1704,30,Female,C18,Bachelor,114651,2015-03-21,2017-02-28,1,3,2049044.0,3.4,True
2017-05-01,1706,30,Female,C16,Master,104897,2017-05-09,,3,3,0.0,1.0,False
2017-12-01,1707,35,Female,C6,College,21129,2017-09-11,,1,1,471250.0,2.5,False
2017-12-01,1708,25,Male,C19,College,57063,2017-12-15,,2,2,0.0,1.0,False
2016-11-01,1709,34,Male,C17,College,35823,2016-08-04,2016-10-29,1,1,0.0,1.0,True
2017-12-01,1710,43,Female,C7,Bachelor,121239,2017-10-02,,3,3,698306.6666666666,3.0,False
2017-12-01,1712,27,Male,C18,Bachelor,104754,2017-09-04,,3,3,48420.0,1.0,False
2017-12-01,1714,28,Male,C26,Bachelor,39559,2013-01-28,,1,2,613489.5833333334,2.625,False
2016-05-01,1715,29,Male,C23,College,66935,2016-01-12,2016-05-06,2,2,102186.0,1.0,True
2016-10-01,1716,32,Female,C7,College,89503,2013-05-17,2016-10-12,1,4,1818000.0,2.5,True
2017-07-01,1717,24,Male,C2,Master,27693,2017-05-22,2017-07-14,1,1,0.0,1.0,True
2017-07-01,1718,36,Female,C26,College,95658,2010-10-02,2017-06-30,2,4,538060.0,1.3157894736842106,True
2017-02-01,1719,46,Female,C3,College,44497,2015-10-01,2017-02-17,1,1,281049.28571428574,2.2142857142857144,True
2017-03-01,1720,33,Male,C29,College,73122,2016-12-10,2017-03-04,3,3,0.0,1.0,True
2016-03-01,1721,37,Female,C5,College,26206,2015-09-12,2016-03-17,2,2,0.0,1.0,True
2017-08-01,1722,42,Male,C27,Master,76806,2012-07-30,2017-07-29,1,3,324631.5,1.45,True
2017-12-01,1723,30,Male,C1,Bachelor,29283,2017-10-30,,1,1,0.0,1.0,False
2017-12-01,1724,39,Male,C1,Bachelor,56536,2017-09-12,,2,2,248585.0,1.75,False
2017-12-01,1725,25,Male,C2,College,47565,2017-09-28,,2,2,0.0,1.0,False
2016-07-01,1726,29,Male,C8,Bachelor,39121,2016-06-06,2016-07-04,1,1,0.0,1.0,True
2016-01-01,1727,34,Male,C1,College,29359,2015-06-18,2016-01-01,1,1,0.0,1.0,True
2017-12-01,1728,40,Male,C24,Master,43047,2017-10-18,2017-12-20,2,2,0.0,1.0,True
2016-11-01,1729,39,Female,C11,College,96317,2011-10-31,2016-11-18,1,3,538880.9090909091,2.0,True
2016-01-01,1730,42,Male,C9,College,51579,2015-05-26,2016-01-11,1,1,0.0,1.0,True
2016-01-01,1731,29,Female,C28,College,61343,2010-09-27,2016-01-07,1,5,0.0,1.0,True
2016-01-01,1732,39,Female,C10,Bachelor,42723,2015-06-09,2016-01-20,1,1,0.0,1.0,True
2017-12-01,1733,43,Male,C8,Master,41276,2013-04-25,,1,1,556937.9166666666,2.625,False
2016-06-01,1734,25,Male,C19,Master,22575,2015-01-13,2016-06-25,1,1,370360.0,2.0,True
2017-11-01,1735,31,Male,C21,Bachelor,91787,2017-07-14,2017-11-06,3,3,100934.0,1.0,True
2016-03-01,1736,32,Male,C27,Bachelor,49122,2015-12-21,2016-02-29,1,1,0.0,1.0,True
2017-06-01,1737,29,Male,C10,Bachelor,31773,2017-04-11,2017-06-08,1,1,0.0,1.0,True
2017-03-01,1738,29,Male,C26,Bachelor,53928,2013-04-17,2017-03-06,1,1,554712.0,2.8,True
2017-09-01,1739,30,Male,C7,Bachelor,56867,2017-05-22,2017-09-13,2,2,0.0,1.0,True
2017-12-01,1740,27,Female,C22,Master,53857,2017-12-05,,1,1,0.0,1.0,False
2017-12-01,1741,39,Male,C12,Bachelor,95139,2017-05-29,,3,3,830597.1428571428,2.7142857142857144,False
2017-07-01,1742,32,Female,C27,Master,95822,2017-05-17,2017-07-10,3,3,0.0,1.0,True
2017-05-01,1743,38,Male,C18,College,45163,2015-08-11,2017-05-09,2,2,638579.4117647059,2.764705882352941,True
2016-01-01,1744,23,Male,C22,College,47072,2015-08-31,2016-01-02,1,1,0.0,1.0,True
2017-12-01,1745,31,Male,C18,Master,149637,2011-12-19,,2,4,889862.5,1.75,False
2017-05-01,1746,51,Female,C12,Master,38478,2015-09-24,2017-05-08,1,2,332004.70588235295,1.4705882352941178,True
2016-03-01,1749,32,Female,C1,Master,33681,2013-08-08,2016-03-23,1,1,134576.66666666666,1.0,True
2016-11-01,1751,30,Male,C5,Master,60847,2016-08-30,2016-11-23,2,2,51233.333333333336,1.0,True
2017-12-01,1752,35,Female,C15,Bachelor,80094,2017-04-17,,3,3,244435.55555555556,1.6666666666666667,False
2017-12-01,1753,41,Male,C13,College,47598,2012-07-19,,1,1,600049.1666666666,2.875,False
2016-03-01,1754,25,Female,C10,Master,42975,2016-01-09,2016-03-01,1,1,-166666.66666666666,1.0,True
2017-01-01,1755,29,Male,C2,Bachelor,37995,2016-11-12,2017-01-19,2,2,0.0,1.0,True
2017-10-01,1756,42,Female,C13,Bachelor,51016,2014-11-13,2017-10-03,2,3,507514.0909090909,2.090909090909091,True
2017-05-01,1757,35,Female,C3,Bachelor,31500,2017-03-11,2017-05-19,1,1,161856.66666666666,1.3333333333333333,True
2017-05-01,1758,40,Male,C27,Master,67685,2016-12-30,,3,3,0.0,1.0,False
2016-01-01,1759,31,Male,C28,Master,22738,2015-08-18,2016-01-11,1,1,0.0,1.0,True
2017-02-01,1760,31,Male,C4,Bachelor,30996,2015-12-02,2017-02-17,1,1,54933.75,1.0,True
2016-10-01,1761,39,Male,C20,Master,149354,2013-02-18,2016-10-19,5,5,0.0,1.0,True
2017-01-01,1763,22,Female,C12,College,33042,2016-11-30,2017-01-21,1,1,0.0,1.0,True
2017-12-01,1764,39,Male,C7,Master,76804,2017-08-03,,3,3,39212.0,1.0,False
2017-12-01,1766,32,Male,C20,Bachelor,23221,2017-10-24,,3,3,0.0,1.0,False
2017-02-01,1769,33,Male,C2,Master,45609,2015-07-08,2017-02-17,1,1,78327.5,1.0,True
2017-12-01,1770,38,Female,C4,Master,92440,2013-05-02,,1,4,1404568.3333333333,2.75,False
2017-06-01,1771,34,Female,C15,College,40685,2017-03-01,2017-06-16,2,2,0.0,1.0,True
2016-05-01,1773,27,Female,C11,Master,81385,2015-05-18,2016-05-16,1,2,128564.0,1.0,True
2017-12-01,1774,35,Male,C23,Master,83242,2017-06-19,2017-11-28,2,2,80700.0,1.0,True
2017-12-01,1775,37,Female,C18,Bachelor,85332,2017-10-30,,3,3,0.0,1.0,False
2017-12-01,1776,37,Male,C11,Master,73566,2017-07-25,,2,2,1457263.3333333333,4.0,False
2016-11-01,1778,29,Male,C3,Master,47980,2015-06-15,2016-11-26,2,2,348622.7272727273,1.8181818181818181,True
2017-10-01,1779,28,Male,C3,College,59205,2017-07-04,2017-10-12,1,1,157550.0,1.75,True
2017-06-01,1781,39,Male,C25,Master,91064,2017-02-06,2017-06-14,3,3,37590.0,1.0,True
2017-12-01,1782,40,Female,C18,Bachelor,101227,2012-11-12,,1,3,686820.4166666666,2.625,False
2017-12-01,1783,45,Male,C14,College,54718,2015-07-31,,1,3,1432275.8333333333,3.75,False
2016-09-01,1784,30,Female,C23,Master,58671,2013-11-25,2016-09-22,1,2,287916.6666666667,1.6666666666666667,True
2017-09-01,1785,31,Male,C27,Bachelor,67067,2017-07-31,2017-09-18,3,3,0.0,1.0,True
2016-03-01,1786,24,Male,C9,Bachelor,63577,2015-09-23,2016-02-27,1,1,297803.3333333333,2.0,True
2017-02-01,1788,32,Female,C4,Bachelor,49696,2016-12-05,2017-02-14,2,2,0.0,1.0,True
2016-10-01,1789,31,Male,C25,Bachelor,22875,2016-07-04,2016-10-07,1,1,0.0,1.0,True
2017-12-01,1791,41,Male,C29,Bachelor,54377,2017-11-17,,2,2,0.0,1.0,False
2016-03-01,1792,39,Male,C26,College,61613,2015-07-17,2016-03-02,3,3,780963.3333333334,2.0,True
2017-12-01,1793,28,Female,C24,Master,48734,2017-05-17,,2,2,355360.0,2.125,False
2016-05-01,1795,29,Male,C14,Bachelor,60764,2015-01-22,2016-05-24,2,3,23464.0,1.0,True
2017-06-01,1796,38,Male,C6,Master,62204,2016-10-08,2017-06-07,2,2,32327.777777777777,1.0,True
2017-06-01,1797,25,Male,C8,Bachelor,45526,2016-12-15,2017-06-17,1,1,109838.57142857143,1.0,True
2017-03-01,1800,32,Male,C3,Bachelor,35542,2016-10-08,2017-03-13,2,2,51128.333333333336,1.0,True
2017-12-01,1801,26,Female,C16,Bachelor,57714,2017-05-30,,1,1,302805.0,2.0,False
2017-12-01,1802,25,Male,C18,Master,26520,2017-11-06,,2,2,0.0,1.0,False
2016-07-01,1803,34,Male,C3,Master,52914,2015-05-09,2016-07-20,1,1,-197932.85714285713,1.0,True
2017-12-01,1804,31,Male,C15,Master,86813,2017-10-04,,3,3,100276.66666666667,1.0,False
2017-12-01,1805,40,Male,C19,College,59636,2017-05-29,,3,3,369948.5714285714,1.8571428571428572,False
2017-12-01,1807,29,Male,C2,Bachelor,16581,2017-09-19,,1,1,85265.0,1.0,False
2016-12-01,1808,52,Male,C6,Bachelor,65754,2015-09-09,2016-12-10,3,3,588965.0,2.0,True
2016-09-01,1809,38,Male,C22,Bachelor,75835,2016-06-15,2016-09-26,2,4,50000.0,1.0,True
2016-08-01,1810,36,Male,C13,College,90743,2015-10-05,2016-08-04,1,3,1341958.75,2.125,True
2017-12-01,1811,37,Male,C9,Master,66631,2014-06-30,,1,2,751150.8333333334,2.75,False
2017-12-01,1812,35,Female,C23,College,51267,2017-12-13,,3,3,0.0,1.0,False
2016-10-01,1813,44,Male,C14,Master,88204,2016-07-12,2016-10-04,4,4,469132.5,1.75,True
2017-02-01,1814,27,Female,C4,College,125011,2013-01-28,2017-02-10,1,4,1112207.142857143,2.2857142857142856,True
2017-12-01,1815,32,Male,C3,Bachelor,44108,2017-09-14,,2,2,184940.0,1.75,False
2016-02-01,1816,27,Female,C7,College,53920,2015-10-19,2016-02-26,1,1,50945.0,1.0,True
2017-12-01,1817,41,Female,C8,Bachelor,64154,2012-07-26,,1,3,862595.0,3.0416666666666665,False
2017-07-01,1818,30,Male,C25,Master,25579,2017-05-15,2017-07-14,2,2,0.0,1.0,True
2017-12-01,1819,23,Male,C16,Bachelor,30342,2017-08-29,2017-12-11,1,1,67505.0,1.0,True
2016-01-01,1820,37,Female,C20,Bachelor,57083,2015-12-10,2016-01-26,2,2,0.0,1.0,True
2016-09-01,1823,44,Male,C25,College,46309,2015-08-05,2016-09-22,2,2,232762.22222222222,1.6666666666666667,True
2016-06-01,1824,22,Male,C26,College,27023,2015-09-23,2016-06-03,1,1,309436.6666666667,2.0,True
2016-03-01,1825,51,Male,C13,College,11943,2015-05-30,2016-03-25,1,1,131800.0,1.0,True
2017-07-01,1826,32,Male,C7,Bachelor,145483,2016-07-01,2017-07-13,3,3,376852.3076923077,1.6923076923076923,True
2017-12-01,1828,34,Male,C16,College,46866,2017-09-06,,3,3,328712.5,1.75,False
2016-05-01,1829,32,Female,C2,Bachelor,53181,2015-12-02,2016-05-04,1,1,0.0,1.0,True
2017-12-01,1830,33,Male,C6,College,30044,2017-01-30,,1,1,503862.7272727273,2.5454545454545454,False
2017-12-01,1831,38,Male,C5,Bachelor,42960,2017-07-13,,3,3,106220.0,1.0,False
2016-07-01,1832,41,Male,C4,Master,136307,2015-06-05,2016-07-27,5,5,14338.57142857143,1.0,True
2016-07-01,1834,39,Male,C17,College,39994,2016-06-29,2016-07-12,2,2,0.0,1.0,True
2016-07-01,1835,28,Male,C1,Master,42507,2015-05-07,2016-07-18,1,2,219097.14285714287,1.4285714285714286,True
2017-12-01,1836,34,Female,C20,College,48546,2017-05-22,,2,2,323860.0,1.75,False
2017-12-01,1837,30,Male,C15,College,80368,2017-06-19,,2,2,595580.0,2.2857142857142856,False
2016-02-01,1838,28,Female,C7,Master,22095,2015-09-14,2016-02-01,1,1,50990.0,1.0,True
2017-12-01,1839,38,Male,C2,College,15861,2017-10-27,,1,1,0.0,1.0,False
2017-12-01,1840,31,Female,C6,Bachelor,38183,2014-11-21,,1,3,876227.9166666666,2.8333333333333335,False
2017-12-01,1841,33,Male,C24,College,123565,2011-09-02,,1,3,1365273.3333333333,3.0,False
2017-08-01,1842,28,Female,C23,College,68837,2017-06-29,2017-07-29,2,2,0.0,1.0,True
2017-06-01,1843,35,Male,C6,College,113857,2017-02-11,2017-06-19,3,3,30070.0,1.0,True
2016-03-01,1844,42,Female,C1,Bachelor,17476,2015-12-21,2016-03-09,1,1,34656.666666666664,1.0,True
2016-07-01,1845,30,Male,C9,Master,45811,2015-05-20,2016-07-13,1,2,329377.14285714284,1.8571428571428572,True
2017-10-01,1846,39,Female,C3,Bachelor,41504,2017-06-26,2017-09-28,2,2,0.0,1.0,True
2016-09-01,1847,33,Female,C24,Bachelor,26160,2015-05-12,2016-09-22,1,1,186907.77777777778,1.6666666666666667,True
2017-01-01,1848,28,Male,C13,Master,40671,2016-11-04,2017-01-07,1,1,0.0,1.0,True
2017-08-01,1849,33,Male,C6,Master,53062,2015-01-22,2017-07-29,1,2,710426.5,2.5,True
2017-11-01,1850,34,Female,C20,Master,80779,2017-05-05,2017-11-20,2,2,240631.42857142858,1.7142857142857142,True
2016-04-01,1851,41,Female,C21,College,54180,2015-11-18,2016-03-31,2,2,72707.5,1.0,True
2017-12-01,1852,55,Male,C3,Bachelor,76029,2015-06-15,,1,3,1209845.0,3.3333333333333335,False
2016-09-01,1853,27,Male,C29,Master,140833,2012-08-09,2016-09-09,1,4,1290493.3333333333,2.0,True
2016-12-01,1854,44,Male,C21,College,53355,2012-07-19,2016-12-21,1,2,331675.8333333333,2.0,True
2017-01-01,1855,30,Male,C17,Master,54971,2016-12-02,2017-01-05,2,2,0.0,1.0,True
2016-09-01,1856,50,Female,C1,Bachelor,59431,2014-12-02,2016-09-12,1,4,2261276.6666666665,3.0,True
2017-12-01,1858,27,Female,C28,Master,48860,2016-06-29,,1,1,1489892.2222222222,3.1666666666666665,False
2017-12-01,1859,35,Male,C22,College,37209,2014-12-15,,1,1,715005.4166666666,3.25,False
2017-08-01,1860,35,Male,C14,Bachelor,37704,2016-12-01,2017-07-29,2,2,26093.333333333332,1.0,True
2016-01-01,1861,39,Male,C16,College,41796,2015-05-07,2016-01-28,1,1,0.0,1.0,True
2016-05-01,1862,44,Female,C25,College,55815,2016-01-14,2016-04-30,2,2,160142.0,1.0,True
2017-11-01,1863,29,Male,C27,Bachelor,78511,2017-08-09,2017-11-16,2,2,0.0,1.0,True
2017-12-01,1864,34,Female,C29,Bachelor,85688,2011-08-11,,1,3,1214457.9166666667,3.375,False
2016-08-01,1865,41,Male,C11,Master,51764,2015-11-30,2016-08-01,2,2,392911.25,1.75,True
2017-06-01,1866,33,Male,C12,Bachelor,38416,2016-12-10,2017-06-05,1,1,67642.85714285714,1.0,True
2016-06-01,1867,26,Female,C20,Master,90560,2014-02-05,2016-06-07,1,3,308333.3333333333,1.0,True
2016-09-01,1868,43,Female,C27,College,78444,2013-03-27,2016-08-29,1,3,261961.11111111112,1.0,True
2017-12-01,1869,33,Female,C21,Bachelor,127737,2017-01-04,,3,3,362233.3333333333,2.0,False
2017-12-01,1871,29,Male,C5,College,42573,2017-07-31,,2,2,491622.0,2.4,False
2017-08-01,1872,36,Female,C12,College,63739,2017-03-27,2017-07-29,3,3,0.0,1.0,True
2017-12-01,1873,33,Female,C8,College,53926,2017-10-02,,2,2,0.0,1.0,False
2017-12-01,1874,38,Male,C26,Bachelor,55601,2015-05-09,,2,2,727288.3333333334,2.5,False
2017-12-01,1875,45,Female,C2,Master,74090,2013-01-21,,1,3,1129154.5833333333,2.75,False
2016-05-01,1876,38,Male,C15,Bachelor,18948,2015-05-02,2016-05-06,1,1,127616.0,1.0,True
2017-10-01,1877,40,Female,C26,College,126742,2016-04-29,2017-09-28,1,5,2918120.0,3.3333333333333335,True
2017-06-01,1878,30,Female,C6,College,43578,2015-12-10,2017-06-02,2,2,310433.3333333333,1.8333333333333333,True
2016-11-01,1879,46,Male,C21,Bachelor,77647,2014-11-01,2016-10-31,3,3,389134.54545454547,1.2727272727272727,True
2017-12-01,1880,33,Female,C14,College,66854,2017-12-11,,2,2,0.0,1.0,False
2017-06-01,1882,33,Male,C17,Bachelor,52471,2016-11-18,2017-06-27,3,3,556728.75,1.75,True
2017-03-01,1883,34,Female,C12,College,53123,2016-12-28,2017-03-08,3,3,49270.0,1.0,True
2017-12-01,1884,30,Male,C24,Bachelor,44443,2017-05-29,,1,1,172260.0,1.8571428571428572,False
2016-10-01,1886,30,Male,C16,Bachelor,18192,2015-07-13,2016-10-04,1,1,289570.0,1.6,True
2016-03-01,1887,33,Male,C20,Bachelor,27895,2014-02-07,2016-03-09,1,2,157096.66666666666,1.0,True
2017-12-01,1888,27,Female,C20,College,41255,2017-02-04,,2,2,366410.0,2.0,False
2017-06-01,1889,30,Female,C10,College,39830,2017-02-01,2017-06-20,2,2,0.0,1.0,True
2016-09-01,1890,32,Female,C14,Bachelor,79599,2016-07-22,2016-09-06,3,3,0.0,1.0,True
2016-01-01,1891,33,Female,C27,Bachelor,79239,2015-11-06,2016-01-04,3,3,0.0,1.0,True
2017-12-01,1892,44,Male,C19,Master,67732,2012-07-19,,1,2,871597.0833333334,3.125,False
2017-02-01,1893,39,Male,C26,Bachelor,132819,2014-01-20,,5,5,119690.71428571429,1.2142857142857142,False
2017-02-01,1894,33,Female,C7,Master,51264,2017-02-09,,3,3,0.0,1.0,False
2017-08-01,1895,26,Male,C28,Master,33721,2017-06-24,2017-07-29,1,1,0.0,1.0,True
2016-01-01,1896,41,Female,C15,College,71593,2015-12-07,2016-01-28,2,2,0.0,1.0,True
2017-01-01,1897,33,Male,C16,Master,123750,2016-04-07,2017-01-16,2,4,659492.0,1.9,True
2016-11-01,1898,37,Male,C16,College,36230,2016-08-31,2016-11-08,3,3,0.0,1.0,True
2016-03-01,1899,30,Male,C15,Master,57581,2014-11-26,2016-03-17,1,1,73680.0,1.0,True
2017-06-01,1900,30,Male,C13,College,24538,2016-11-17,2017-06-02,1,1,551727.5,1.75,True
2016-09-01,1901,28,Male,C11,Master,96265,2016-07-11,2016-09-20,3,3,0.0,1.0,True
2017-09-01,1902,35,Female,C9,College,39246,2017-08-07,2017-08-29,2,2,0.0,1.0,True
2016-09-01,1904,27,Male,C14,College,29148,2013-06-03,2016-09-22,2,2,136513.33333333334,1.3333333333333333,True
2017-10-01,1905,29,Male,C5,Master,68418,2017-08-04,2017-10-09,3,3,71020.0,1.0,True
2016-09-01,1906,34,Male,C23,Bachelor,76092,2015-02-19,2016-09-27,2,3,807286.6666666666,2.0,True
2017-11-01,1908,27,Female,C8,College,29660,2017-08-15,2017-10-31,2,2,0.0,1.0,True
2017-05-01,1909,31,Female,C21,Master,36661,2016-11-03,2017-05-20,3,3,372190.0,1.7142857142857142,True
2017-09-01,1911,41,Female,C15,Master,96143,2016-11-02,2017-09-15,3,3,349334.54545454547,1.8181818181818181,True
2016-07-01,1912,25,Female,C1,College,74589,2012-07-16,2016-07-12,1,3,291204.28571428574,1.4285714285714286,True
2016-04-01,1913,34,Male,C26,College,32285,2014-12-08,2016-03-29,2,2,269565.0,1.0,True
2017-12-01,1914,32,Male,C3,Master,48010,2017-05-24,,1,1,255333.75,1.75,False
2016-05-01,1916,37,Female,C16,Master,34619,2015-05-18,2016-05-17,1,1,190366.0,1.6,True
2016-10-01,1917,31,Male,C4,Master,27867,2015-06-18,2016-10-06,1,1,533939.0,2.5,True
2017-12-01,1918,31,Female,C21,College,73070,2014-08-14,,1,3,1073208.75,3.2916666666666665,False
2017-02-01,1919,33,Male,C21,Master,41169,2016-09-28,2017-02-17,3,3,0.0,1.0,True
2017-03-01,1922,27,Male,C20,Bachelor,25605,2016-10-31,2017-03-14,2,2,0.0,1.0,True
2017-12-01,1924,31,Female,C10,Bachelor,73534,2015-02-12,,2,2,567772.9166666666,2.625,False
2017-12-01,1925,27,Male,C4,Bachelor,63402,2017-12-15,,2,2,0.0,1.0,False
2016-05-01,1926,30,Male,C26,Master,29575,2015-01-22,2016-05-04,1,1,145764.0,1.0,True
2016-10-01,1927,42,Male,C20,College,32043,2014-12-11,2016-10-11,1,3,270958.0,1.3,True
2017-05-01,1928,29,Male,C13,Bachelor,69939,2016-11-29,2017-05-01,3,3,80835.0,1.0,True
2017-12-01,1929,31,Male,C9,Master,66923,2016-12-30,,2,2,348691.6666666667,2.0,False
2016-10-01,1930,37,Male,C29,Bachelor,67317,2013-11-28,2016-10-03,1,2,106195.0,1.0,True
2016-05-01,1932,28,Female,C7,Bachelor,63898,2015-05-21,2016-05-24,2,2,83620.0,1.0,True
2016-02-01,1933,32,Female,C24,College,40086,2015-10-20,2016-02-18,1,1,0.0,1.0,True
2016-09-01,1934,26,Male,C7,Master,52518,2016-08-29,2016-09-27,2,2,0.0,1.0,True
2016-06-01,1935,32,Male,C8,College,60214,2015-11-09,2016-06-07,1,1,208423.33333333334,2.0,True
2017-12-01,1936,26,Male,C22,Bachelor,25818,2015-09-04,,1,1,691072.9166666666,2.75,False
2017-07-01,1937,27,Male,C28,Bachelor,78057,2016-10-06,2017-07-13,3,3,382540.0,1.6,True
2017-09-01,1938,36,Male,C15,Master,83455,2017-01-30,2017-09-08,3,3,236018.75,1.75,True
2016-08-01,1939,28,Female,C1,Master,55315,2014-11-14,2016-08-01,1,2,187526.25,1.375,True
2017-08-01,1941,28,Female,C7,Master,58533,2017-04-07,2017-07-29,2,2,246350.0,1.8,True
2017-02-01,1942,36,Female,C27,Bachelor,61994,2016-09-15,2017-02-11,2,2,110645.0,1.0,True
2016-09-01,1944,46,Female,C11,Bachelor,19072,2015-03-12,2016-09-22,1,1,137911.11111111112,1.3333333333333333,True
2016-11-01,1947,32,Female,C27,College,41973,2016-07-06,2016-11-21,2,2,40000.0,1.0,True
2017-12-01,1948,27,Male,C3,Bachelor,29520,2017-09-21,2017-12-20,1,1,0.0,1.0,True
2017-11-01,1949,31,Female,C3,Bachelor,88909,2016-10-29,2017-11-21,3,3,246462.3076923077,1.2307692307692308,True
